Time,Mode,Roll,Pitch,Z Relative distance,Y Relative Distance,X Relative Distance,Z Velocity Input,Y Velocity Input,X Velocity Input,Z Absolute Variance,Y Absolute Variance,X Absolute Variance
1609703832.9328382,Tracking,0.006606674753129482,-0.03246046230196953,1.0620322067191266,-0.05612613920845637,-0.47035871997557593,0.10620322067191267,0.05186755230741168,0.2427792665425028,-10.363240699050948,1.4602219425141811,0.319717850536108
1609703833.0305183,Tracking,0.006606674753129482,-0.03246046230196953,1.0234722340408076,-0.05606631342440707,-0.5167976200047715,0.10234722340408076,0.031066748785267335,0.3750047971232101,-10.363240699050948,1.4602219425141811,0.319717850536108
1609703833.1364849,Tracking,-0.021379325538873672,-0.00964269693940878,1.0097139217148592,-0.06550861530043176,-0.5217289436470263,0.10097139217148593,0.048952307683984654,0.30664326056688407,-10.337054709671065,1.5326288305222988,0.337378915399313
1609703833.2300012,Tracking,-0.021379325538873672,-0.00964269693940878,0.9972142135798332,-0.07327376334746744,-0.5248018190627313,0,0.05049724608918562,0.30608894665386777,-10.337054709671065,1.5326288305222988,0.337378915399313
1609703833.3459976,Tracking,0.0012642755173146725,-0.01511254534125328,0.9942670313405857,-0.07703486942645207,-0.5014859145146225,0,0.04346521258431469,0.26101940180547495,-10.312786559341475,1.6036173664033413,0.3486263118684292
1609703833.4362953,Tracking,0.0012642755173146725,-0.01511254534125328,0.9863415277977243,-0.07817199517519867,-0.5003540258829287,0,0.04054816317149451,0.29260286381797823,-10.312786559341475,1.6036173664033413,0.3486263118684292
1609703833.5329177,Tracking,0.0012642755173146725,-0.01511254534125328,0.974457620508479,-0.09276323915585818,-0.4888360495896785,0,0.06964559898733187,0.27078099472019024,-10.312786559341475,1.6036173664033413,0.3486263118684292
1609703833.6314747,Tracking,-0.001423122943378985,-0.011515963822603226,0.9625239841099673,-0.09299043671780319,-0.4882809432580855,0,0.0438965981206302,0.2912161213645344,-10.309371451614425,1.6769890151917934,0.36179840192198753
1609703833.728861,Tracking,-0.001423122943378985,-0.011515963822603226,0.9576481605721134,-0.09479941171225179,-0.46993078448921816,0,0.04728943169451166,0.2559629013676858,-10.309371451614425,1.6769890151917934,0.36179840192198753
1609703833.8257713,Tracking,-0.002075705211609602,-0.01028566062450409,0.9309218087936506,-0.09721894989972538,-0.4867933138258421,0,0.0492124177685136,0.3215303431593545,-10.310928801773116,1.7516512237489223,0.375601377338171
1609703833.918864,Tracking,-0.002075705211609602,-0.01028566062450409,0.9205508756812596,-0.10095495628725062,-0.47762897897212114,0,0.05313294951083042,0.2744472985421227,-10.310928801773116,1.7516512237489223,0.375601377338171
1609703834.0044174,Tracking,-0.002075705211609602,-0.01028566062450409,0.9169445226234241,-0.09423481503134182,-0.4551349486325721,0,0.031497083585466476,0.24099088750573433,-10.310928801773116,1.7516512237489223,0.375601377338171
1609703834.0825832,Tracking,-0.002857908606529236,-0.014478207565844059,0.9101032711114079,-0.09310261256121141,-0.4571747215026304,0,0.04181920908695353,0.28982356991743574,-10.31390235829167,1.8250127397477627,0.38930609449744225
1609703834.167238,Tracking,-0.002857908606529236,-0.014478207565844059,0.9032683334025633,-0.08137967908157527,-0.4432034421918235,0,0.017730791622429277,0.2544212202907736,-10.31390235829167,1.8250127397477627,0.38930609449744225
1609703834.2580585,Tracking,-0.002857908606529236,-0.014478207565844059,0.8909356915712072,-0.0840836384043657,-0.4408754531075133,0,0.04649931770375601,0.27732031061220624,-10.31390235829167,1.8250127397477627,0.38930609449744225
1609703834.3525243,Tracking,-0.00786554254591465,-0.007017464376986027,0.8797452577180112,-0.08793976394084456,-0.4333622275090706,0,0.04964345859811214,0.26670329584405544,-10.317017058609053,1.8985014520585537,0.4028395675122738
1609703834.4397633,Tracking,-0.00786554254591465,-0.007017464376986027,0.8740119505214323,-0.08254607133954311,-0.4177912623426142,0,0.031121974794807272,0.2459827885006862,-10.317017058609053,1.8985014520585537,0.4028395675122738
1609703834.5266025,Tracking,-0.00786554254591465,-0.007017464376986027,0.8664663973470764,-0.08290734052603219,-0.4150675177798347,0,0.0422363555558448,0.2699531498021866,-10.317017058609053,1.8985014520585537,0.4028395675122738
1609703834.6361198,Tracking,-0.002832809928804636,-0.006960862781852484,0.856057933544726,-0.08807324472043915,-0.4072331405085118,0,0.051101665961803315,0.2615324059406932,-10.319861869094893,1.969792302697897,0.41363614425063133
1609703834.7294028,Tracking,-0.002832809928804636,-0.006960862781852484,0.8482361968398981,-0.08160956605385816,-0.4020340512155304,0,0.030155023255464507,0.263217860844068,-10.319861869094893,1.969792302697897,0.41363614425063133
1609703834.833825,Tracking,-0.0012416656827554107,-0.00985842663794756,0.8389194540122231,-0.0847785844518397,-0.3962646701194706,0,0.04758994876044797,0.2618561187124409,-10.321732978103682,2.037670072168112,0.42355799302458763
1609703834.9302938,Tracking,-0.0012416656827554107,-0.00985842663794756,0.8221294666931661,-0.0914093708924213,-0.3895359141444821,0,0.05609456229401036,0.2579910754970648,-10.321732978103682,2.037670072168112,0.42355799302458763
1609703835.0206316,Tracking,-0.0012416656827554107,-0.00985842663794756,0.8140527987330777,-0.0935654551463203,-0.3823897126639947,0,0.04951733018384755,0.254647049647087,-10.321732978103682,2.037670072168112,0.42355799302458763
1609703835.1029873,Tracking,-0.0027294920291751623,-0.00988080259412527,0.8088497014200555,-0.09388419222735847,-0.37983139907235625,0,0.046413264144090804,0.26230240157214524,-10.32254550862126,2.103383954614401,0.4352050684392452
1609703835.1874073,Tracking,-0.0027294920291751623,-0.00988080259412527,0.8031948932125048,-0.09188600358063012,-0.3692070855972771,0,0.04135469737182392,0.24378494282693483,-10.32254550862126,2.103383954614401,0.4352050684392452
1609703835.286801,Tracking,-0.0027294920291751623,-0.00988080259412527,0.7971844800498873,-0.08846990524580393,-0.36183784391454277,0,0.03865333262836694,0.2505543063117646,-10.32254550862126,2.103383954614401,0.4352050684392452
1609703835.3899596,Tracking,-0.0027375868521630764,-0.008404948748648167,0.7892160656854711,-0.08820428303550658,-0.35673407643365584,0,0.043945690697439595,0.25356646761579366,-10.323101500747725,2.1684421859681606,0.44655540212988853
1609703835.4748368,Tracking,-0.0027375868521630764,-0.008404948748648167,0.7809240249313002,-0.08817650863750628,-0.35183868929059087,0,0.04441910751767979,0.25108515747331417,-10.323101500747725,2.1684421859681606,0.44655540212988853
1609703835.5867095,Tracking,-0.004192200023680925,-0.008839447982609272,0.7739432798245793,-0.07895882088382189,-0.3441039684784304,0,0.028109943820391524,0.2473578941393874,-10.323495368240401,2.2319115959107876,0.4571719728410244
1609703835.6768312,Tracking,-0.004192200023680925,-0.008839447982609272,0.7671895921414169,-0.07621919800547206,-0.33458789616214835,0,0.03591857708531618,0.23876853621267696,-10.323495368240401,2.2319115959107876,0.4571719728410244
1609703835.7746356,Tracking,-0.004192200023680925,-0.008839447982609272,0.7592560777183077,-0.0771591492421884,-0.32949516563728143,0,0.04293294967546783,0.24653066562640263,-10.323495368240401,2.2319115959107876,0.4571719728410244
1609703835.8688433,Tracking,-0.005015965085476637,-0.00732032535597682,0.7474132554226802,-0.08022236255013569,-0.3297061460649924,0,0.04779131219939364,0.25600030662742773,-10.323899726150557,2.2949210964143276,0.4655863605439663
1609703835.9652815,Tracking,-0.005015965085476637,-0.00732032535597682,0.7383101703969064,-0.07240559802637098,-0.3274071256570011,0,0.026661562112129947,0.25143464343861577,-10.323899726150557,2.2949210964143276,0.4655863605439663
1609703836.0661166,Tracking,-0.001006438280455768,-0.010835302993655205,0.7354728236616457,-0.07076790649901273,-0.31963462970695006,0,0.03704352517291559,0.2409842674147217,-10.324564437149093,2.355222638696432,0.4741222821176052
1609703836.1617575,Tracking,-0.001006438280455768,-0.010835302993655205,0.7268699669420776,-0.07031627111627943,-0.3109225545620753,0,0.03882401797151694,0.23571874567506418,-10.324564437149093,2.355222638696432,0.4741222821176052
1609703836.2586648,Tracking,-0.001006438280455768,-0.010835302993655205,0.7201845936378632,-0.06582065945850211,-0.3042391818427952,0,0.030648902376742376,0.23807634347283418,-10.324564437149093,2.355222638696432,0.4741222821176052
1609703836.3604844,Tracking,-0.002446137834340334,-0.006755314767360687,0.7110253469460726,-0.06427732171293513,-0.30270944722714266,0,0.03541350233722896,0.2469558567368445,-10.32466075825505,2.415795262902975,0.4824969433248043
1609703836.453676,Tracking,-0.002446137834340334,-0.006755314767360687,0.7045362820840204,-0.06340105207879514,-0.30043292889337186,0,0.03617497051457206,0.24510684189278498,-10.32466075825505,2.415795262902975,0.4824969433248043
1609703836.5515623,Tracking,-0.002336452715098858,-0.009579777717590332,0.6998558429474007,-0.061183939254702426,-0.29770604770963294,0,0.0333993359739925,0.24414660061903368,-10.32466075825505,2.415795262902975,0.4824969433248043
1609703836.6607957,Tracking,-0.002336452715098858,-0.009579777717590332,0.6894470592293582,-0.05909155825143417,-0.29679420297932163,0,0.033422907755944066,0.2475541152480698,-10.324140052078292,2.4749035201966763,0.4903320334851742
1609703836.7567594,Tracking,-0.002336452715098858,-0.009579777717590332,0.6815389452869962,-0.054934591899607726,-0.2920708139400734,0,0.028063056941481555,0.23959387735914844,-10.324140052078292,2.4749035201966763,0.4903320334851742
1609703836.8601398,Tracking,-0.00208557047881186,-0.011193017475306988,0.6782562600701274,-0.0512463496279527,-0.279007758311973,0,0.02836263206174464,0.22333825326923798,-10.323671797988936,2.533787425607443,0.49764853343367577
1609703836.9603121,Tracking,-0.00208557047881186,-0.011193017475306988,0.6715857912191913,-0.04708022128211263,-0.273735531496454,0,0.02618149281316191,0.23428933834787086,-10.323671797988936,2.533787425607443,0.49764853343367577
1609703837.070959,Tracking,-0.005631504580378532,-0.00802308227866888,0.6632915454231383,-0.045012806523690635,-0.2708716662041643,0,0.029322842297410497,0.23816461944242465,-10.323847274063155,2.591038879007101,0.506812896579504
1609703837.1722944,Tracking,-0.005631504580378532,-0.00802308227866888,0.6550464920835282,-0.04601000878254718,-0.26306459426914386,0,0.034432115437436406,0.22769330335961027,-10.323847274063155,2.591038879007101,0.506812896579504
1609703837.271534,Tracking,-0.005631504580378532,-0.00802308227866888,0.6458823611972524,-0.04648179275772428,-0.25968294473120634,0,0.033809332496279564,0.23411611000784238,-10.323847274063155,2.591038879007101,0.506812896579504
1609703837.3784683,Tracking,-0.003195078345015645,-0.010502269491553307,0.6378453126911676,-0.04634457514353303,-0.2531480773188445,0,0.032845432153613185,0.2279649954307754,-10.324365119216964,2.6466786228120327,0.5155271850526333
1609703837.4737175,Tracking,-0.003195078345015645,-0.010502269491553307,0.6295211451266194,-0.04449277315075864,-0.24853656679870806,0,0.029329000710789102,0.22898299066963676,-10.324365119216964,2.6466786228120327,0.5155271850526333
1609703837.5720882,Tracking,-0.0021126994397491217,-0.009585971012711525,0.6197672237710721,-0.04528674692766175,-0.24602813285541392,0,0.03414646656275533,0.2324878084550569,-10.325127104995772,2.703855451196432,0.5231141708791256
1609703837.6705053,Tracking,-0.0021126994397491217,-0.009585971012711525,0.6121356957641833,-0.04500453157437832,-0.24030049844966428,0,0.03234361790144621,0.22517256029295296,-10.325127104995772,2.703855451196432,0.5231141708791256
1609703837.7832582,Tracking,-0.0021126994397491217,-0.009585971012711525,0.6026861997958852,-0.048444570415454566,-0.23596202259368648,0,0.03903849677676794,0.22777310328767333,-10.325127104995772,2.703855451196432,0.5231141708791256
1609703837.8941073,Tracking,-0.0033333583269268274,-0.00948244147002697,0.5954626107142502,-0.04820800320891681,-0.2292012121524275,0,0.03367424999137464,0.22286828307032056,-10.32625530171208,2.7611352764070034,0.5307382605969906
1609703838.0002017,Tracking,-0.0033333583269268274,-0.00948244147002697,0.5887911116026661,-0.04655229086880246,-0.22441659777700373,0,0.03082646571900406,0.2233431773834779,-10.32625530171208,2.7611352764070034,0.5307382605969906
1609703838.1061032,Tracking,-0.00210281228646636,-0.009803970344364643,0.5812374443956119,-0.04700334483135439,-0.21809287549915385,0,0.03447623997015107,0.2197266487907116,-10.326943854568526,2.816751178354025,0.5383414588868618
1609703838.196306,Tracking,-0.00210281228646636,-0.009803970344364643,0.5763000481413162,-0.04727961745255274,-0.2151118515066779,0,0.034429182139755536,0.22348732191784496,-10.326943854568526,2.816751178354025,0.5383414588868618
1609703838.290678,Tracking,-0.00210281228646636,-0.009803970344364643,0.5707436490362693,-0.04762386988875526,-0.2140757057794957,0,0.034701031832999406,0.22710659800594205,-10.326943854568526,2.816751178354025,0.5383414588868618
1609703838.3903134,Tracking,-0.002672310220077634,-0.00907937716692686,0.5661732723822828,-0.047267579454013234,-0.21015027362576938,0,0.03346729609538958,0.22148281718254795,-10.326954344986007,2.872335370630026,0.5463586412370205
1609703838.4754634,Tracking,-0.002672310220077634,-0.00907937716692686,0.561169802606417,-0.046832772222334784,-0.20632637085734695,0,0.033139282552352385,0.2196484687529623,-10.326954344986007,2.872335370630026,0.5463586412370205
1609703838.5747452,Tracking,-0.002646154724061489,-0.009507047943770885,0.5566110835774264,-0.047440567278184645,-0.20496527324625285,0,0.035251619377667624,0.22467147926943262,-10.32669589924626,2.927986081689596,0.5546010695397854
1609703838.6636093,Tracking,-0.002646154724061489,-0.009507047943770885,0.5511747378794349,-0.04856983163243912,-0.20123583231037634,0,0.03676261458330669,0.21909076042189857,-10.32669589924626,2.927986081689596,0.5546010695397854
1609703838.7487595,Tracking,-0.002646154724061489,-0.009507047943770885,0.5455400341173651,-0.04766909936934999,-0.1985652223234679,0,0.03269889874139178,0.22026993700433042,-10.32669589924626,2.927986081689596,0.5546010695397854
1609703838.8307822,Tracking,-0.003217919496819377,-0.009396529756486416,0.5437860895940969,-0.047144364326972873,-0.19755547774094817,0,0.03327426647390284,0.2233212321177773,-10.32635353016667,2.983701881021261,0.5632538758218288
1609703838.9281988,Tracking,-0.003217919496819377,-0.009396529756486416,0.538629888930052,-0.045656923727219564,-0.19253196299743736,0,0.03141032116271901,0.21555849947056896,-10.32635353016667,2.983701881021261,0.5632538758218288
1609703839.0251265,Tracking,-0.003217919496819377,-0.009396529756486416,0.5323893570327827,-0.046818497468957124,-0.18833827356052096,0,0.036321854113445316,0.21594126500388153,-10.32635353016667,2.983701881021261,0.5632538758218288
1609703839.1297944,Tracking,-0.0038349421229213476,-0.009575378149747849,0.5276140284805444,-0.047468067374628116,-0.18516459870898655,0,0.03567781173665945,0.21725592791159523,-10.326200942276046,3.0379061065614223,0.5722540579736233
1609703839.218007,Tracking,-0.0038349421229213476,-0.009575378149747849,0.522292699030947,-0.046040645872461455,-0.18195182449886568,0,0.031579069008279836,0.21550554895698915,-10.326200942276046,3.0379061065614223,0.5722540579736233
1609703839.3115644,Tracking,-0.002492224331945181,-0.008918572217226028,0.5168780105137529,-0.045068095611870876,-0.17793573056048925,0,0.032299301290391935,0.2134391525962233,-10.326200942276046,3.0379061065614223,0.5722540579736233
1609703839.3968484,Tracking,-0.002492224331945181,-0.008918572217226028,0.5114440516596995,-0.04421012459122922,-0.174043532674247,0,0.03214329659427759,0.21200025780612933,-10.32607219624333,3.0914580188691616,0.5808433853089809
1609703839.4876332,Tracking,-0.002492224331945181,-0.008918572217226028,0.5059889755792479,-0.04338928020503194,-0.17048677126772765,0,0.03210472123033244,0.21214570006760586,-10.32607219624333,3.0914580188691616,0.5808433853089809
1609703839.5860255,Tracking,-0.0032391368877142668,-0.008809985592961311,0.5022469239570186,-0.041642959017132906,-0.16700846484121135,0,0.030181991441694055,0.21194037525746579,-10.326158980606124,3.1447197757661343,0.5883364044129848
1609703839.6777031,Tracking,-0.0032391368877142668,-0.008809985592961311,0.4977779715799313,-0.04068353230112468,-0.1609862761025603,0,0.031138857665884413,0.2052656475475634,-10.326158980606124,3.1447197757661343,0.5883364044129848
1609703839.7629547,Tracking,-0.0032391368877142668,-0.008809985592961311,0.4926040619764282,-0.039412103138612466,-0.15760743264292673,0,0.030051348642137477,0.20869015942343722,-10.326158980606124,3.1447197757661343,0.5883364044129848
1609703839.8512995,Tracking,-0.003647690871730447,-0.008329810574650764,0.4907958565365045,-0.037677055661571146,-0.15682778906792794,0,0.02877822474272935,0.2137426031879302,-10.326158026931807,3.1973180137574673,0.5953726731240749
1609703839.942264,Tracking,-0.003647690871730447,-0.008329810574650764,0.4851273347147085,-0.03664851964638098,-0.1544179644683328,0,0.029877889485400093,0.2102773552083625,-10.326158026931807,3.1973180137574673,0.5953726731240749
1609703840.03339,Tracking,-0.003647690871730447,-0.008329810574650764,0.47971348826166404,-0.03648142675554911,-0.15087267941023635,0,0.03143942233573142,0.20733192003629353,-10.326158026931807,3.1973180137574673,0.5953726731240749
1609703840.1298294,Tracking,-0.0030413572676479816,-0.010756499134004116,0.4744788569288009,-0.03593888976125389,-0.14669384713036698,0,0.03069311443166712,0.20547738877192898,-10.326177100418136,3.247831042855978,0.6027448736131191
1609703840.2189124,Tracking,-0.0030413572676479816,-0.010756499134004116,0.4696337856710546,-0.03447857945376566,-0.14394945984061933,0,0.02850180611873727,0.2068765471706128,-10.326177100418136,3.247831042855978,0.6027448736131191
1609703840.3116248,Tracking,-0.0033290039282292128,-0.008571048267185688,0.46536464538508104,-0.034393100621435156,-0.13957392097474983,0,0.03107778450089443,0.20301120983526194,-10.326177100418136,3.247831042855978,0.6027448736131191
1609703840.4097786,Tracking,-0.0033290039282292128,-0.008571048267185688,0.4610981587512483,-0.03318200437934428,-0.1363491000344874,0,0.028860453444825664,0.20454248174622208,-10.326425055740401,3.2992641292512417,0.6106296144425869
1609703840.4963157,Tracking,-0.0033290039282292128,-0.008571048267185688,0.45665961970093105,-0.03235314769557213,-0.13293373333042607,0,0.029107388742182647,0.20259530478345192,-10.326425055740401,3.2992641292512417,0.6106296144425869
1609703840.5896494,Tracking,-0.004145847633481026,-0.008458065800368786,0.4521143394149797,-0.033147984978327286,-0.13056299545223524,0,0.03239110839127255,0.20426819829366574,-10.326315383194014,3.350524600595236,0.6182682476937771
1609703840.6820881,Tracking,-0.004145847633481026,-0.008458065800368786,0.44750647402092614,-0.032605840098721556,-0.1267565598810827,0,0.029881852013215155,0.20068374160327435,-10.326315383194014,3.350524600595236,0.6182682476937771
1609703840.7723975,Tracking,-0.004145847633481026,-0.008458065800368786,0.4456331983548965,-0.032200051563219076,-0.12546836618785803,0,0.030022994844680594,0.20488307431742997,-10.326315383194014,3.350524600595236,0.6182682476937771
1609703840.8653212,Tracking,-0.0026347411330789328,-0.009469171985983849,0.44098074270573445,-0.03287490881181397,-0.12143421477133318,0,0.032214877709320494,0.19901520149171403,-10.32646797108464,3.4006366096436977,0.6245775781571865
1609703840.9550424,Tracking,-0.0026347411330789328,-0.009469171985983849,0.43508601690250737,-0.034155669024048964,-0.11960297979090594,0,0.03383734259570384,0.2023393256481282,-10.32646797108464,3.4006366096436977,0.6245775781571865
1609703841.0395157,Tracking,-0.0026347411330789328,-0.009469171985983849,0.4322884170908132,-0.03233941337459941,-0.11505698621178509,0,0.027381544658534537,0.19552361058080325,-10.32646797108464,3.4006366096436977,0.6245775781571865
1609703841.1445217,Tracking,-0.0018334930064156651,-0.009223347529768944,0.3405932938380841,-0.02637716537599944,-0.06803715913324121,0,0.019765826084738862,0.11609175962419299,-10.326823691604659,3.4506420455873013,0.6313838325440884
1609703841.2305193,Tracking,-0.0018334930064156651,-0.009223347529768944,0.3336429914352204,-0.02593035340641645,-0.06493718662931426,0,0.028137803884332426,0.18287173297595077,-10.326823691604659,3.4506420455873013,0.6313838325440884
1609703841.3348472,Tracking,-0.005046928767114878,0.0010277102701365948,0.32759374878737396,-0.025043732269960112,-0.06090323154177661,0,0.02735694518402094,0.18129035147852526,-10.32725856709294,3.4999713264405727,0.6387488804757595
